GeographyCode,WP302EW0001,WP302EW0002,WP302EW0003,WP302EW0004,WP302EW0005,WP302EW0006
E33042998,613,254,284,65,8,2
E33042999,559,256,235,59,7,2
E33043000,398,185,183,23,5,2
E33043001,331,131,151,41,6,2
E33043002,275,125,111,37,2,0
E33043003,289,128,130,27,4,0
E33043004,493,225,207,51,10,0
E33043005,356,160,143,48,4,1
E33043006,407,198,163,39,4,3
E33043007,415,200,172,38,4,1
E33043008,451,216,178,53,4,0
E33043009,299,119,144,31,5,0
E33043010,451,236,174,37,3,1
E33043011,292,147,112,29,3,1
E33043012,339,166,142,29,2,0
E33043013,307,116,146,39,6,0
E33043014,458,218,202,33,4,1
E33043015,905,364,424,96,15,6
E33043016,784,371,314,91,6,2
E33043017,404,197,171,28,8,0
E33043018,531,219,237,68,5,2
E33043019,230,90,114,21,4,1
E33043020,361,174,161,23,2,1
E33043021,365,178,149,31,6,1
E33043022,411,182,189,32,8,0
E33043023,260,133,108,19,0,0
E33043024,307,140,129,33,4,1
E33043025,430,206,175,42,4,3
E33043026,895,395,384,102,13,1
E33043027,385,184,167,32,2,0
E33043028,288,144,114,26,4,0
E33043029,401,207,165,25,4,0
E33043030,318,157,129,28,3,1
E33043031,422,187,200,28,6,1
E33043032,291,156,113,17,4,1
E33043033,372,167,165,37,3,0
E33043034,469,230,205,32,2,0
E33043035,251,131,97,19,3,1
E33043036,336,148,147,37,4,0
E33043037,531,283,206,38,4,0
E33043038,679,322,292,52,9,4
E33043039,404,183,180,35,4,2
E33043040,438,215,173,49,1,0
E33043041,351,175,142,31,3,0
E33043042,564,257,244,54,8,1
E33043043,451,228,180,34,7,2
E33043044,300,147,121,28,3,1
E33043045,356,168,149,34,5,0
E33043046,457,225,187,35,7,3
E33043047,301,130,136,28,5,2
E33043048,352,171,146,28,6,1
E33043049,868,579,247,35,5,2
E33043050,2186,989,956,211,26,4
E33043051,261,116,120,22,2,1
E33043052,370,182,160,26,2,0
E33043053,361,140,173,41,7,0
E33043054,398,198,151,45,2,2
E33043055,285,132,116,29,6,2
E33043056,313,176,112,20,5,0
E33043057,307,162,116,26,3,0
E33043058,279,129,124,23,2,1
E33043059,564,312,206,36,9,1
E33043060,484,219,215,44,6,0
E33043061,447,222,189,32,4,0
E33043062,370,161,159,45,5,0
E33043063,334,142,139,50,2,1
E33043064,364,178,164,21,1,0
E33043065,419,204,176,29,6,4
E33043066,511,258,205,39,9,0
E33043067,257,116,108,29,4,0
E33043068,284,137,121,24,1,1
E33043069,431,192,196,31,12,0
E33043070,338,186,119,24,9,0
E33043071,349,193,119,32,4,1
E33043072,537,299,195,36,6,1
E33043073,540,272,218,44,5,1
E33043074,341,183,137,19,1,1
E33043075,628,301,265,58,3,1
E33043076,330,153,144,31,2,0
E33043077,268,124,115,26,3,0
E33043078,337,150,145,38,4,0
E33043079,366,184,141,35,6,0
E33043080,618,263,274,71,8,2
E33043081,321,143,139,29,9,1
E33043082,310,142,131,31,5,1
E33043083,322,149,139,29,3,2
E33043084,327,145,144,28,7,3
E33043085,319,162,127,26,4,0
E33043086,469,222,186,54,6,1
E33043087,354,175,141,32,4,2
E33043088,311,144,126,32,8,1
E33043089,380,188,165,22,4,1
E33043090,531,256,222,43,10,0
E33043091,236,103,111,19,3,0
E33043092,251,113,110,26,2,0
E33043093,386,200,141,38,5,2
E33043094,231,100,97,32,2,0
E33043095,597,240,274,70,11,2
E33043096,215,100,91,20,3,1
E33043097,323,169,116,33,5,0
E33043098,525,271,211,36,6,1
E33043099,254,129,108,14,1,2
E33043100,573,320,216,32,5,0
E33043101,583,252,265,56,9,1
E33043102,519,220,243,51,5,0
E33043103,542,276,220,41,4,1
E33043104,285,136,110,29,9,1
E33043105,542,227,254,50,10,1
E33043106,312,145,129,36,2,0
E33043107,305,145,123,34,2,1
E33043108,281,104,135,38,2,2
E33043109,291,130,123,31,6,1
E33043110,370,182,140,42,6,0
E33043111,273,138,115,17,3,0
E33043112,309,147,133,22,6,1
E33043113,723,327,304,83,6,3
E33043114,322,169,119,28,5,1
E33043115,471,246,186,33,5,1
E33043116,376,202,146,27,1,0
E33043117,348,174,141,29,4,0
E33043118,2727,1462,1056,177,26,6
E33043119,303,155,124,20,3,1
E33043120,481,227,215,37,2,0
E33043121,595,302,235,47,10,1
E33043122,339,161,134,39,3,2
E33043123,356,176,149,28,3,0
E33043124,660,330,267,57,6,0
E33043125,388,183,173,27,5,0
E33043126,441,238,167,30,6,0
E33043127,255,118,108,25,3,1
E33043128,431,196,188,38,9,0
E33043129,259,114,111,30,2,2
E33043130,636,295,281,52,6,2
E33043131,267,131,103,27,4,2
E33043132,299,144,125,25,4,1
E33043133,398,203,166,27,2,0
E33043134,323,159,130,32,1,1
E33043135,281,126,109,38,7,1
E33043136,347,162,149,35,1,0
E33043137,302,148,116,33,3,2
E33043138,269,107,125,32,5,0
E33043139,362,186,147,24,5,0
E33043140,309,139,135,28,6,1
E33043141,393,168,177,43,4,1
E33043142,255,122,113,18,2,0
E33043143,559,239,261,52,7,0
E33043144,290,135,118,30,7,0
E33043145,249,128,95,23,3,0
E33043146,301,155,110,31,4,1
E33043147,353,164,147,40,2,0
E33043148,321,162,124,29,5,1
E33043149,418,186,187,39,5,1
E33043150,330,148,141,35,5,1
E33043151,776,328,329,108,11,0
E33043152,472,213,204,42,12,1
E33043153,832,386,345,88,13,0
E33043154,395,182,166,37,8,2
E33043155,658,314,295,44,4,1
E33043156,328,151,139,33,4,1
E33043157,445,230,167,45,3,0
E33043158,451,216,183,46,5,1
E33043159,736,363,308,57,7,1
E33043160,299,132,137,26,3,1
E33043161,412,201,176,33,1,1
E33043162,265,149,90,23,1,2
E33043163,249,136,82,26,5,0
E33043164,286,160,94,28,4,0
E33043165,355,177,142,30,4,2
E33043166,267,113,126,20,5,3
E33043167,274,133,109,29,1,2
E33043168,322,173,124,21,4,0
E33043169,309,141,128,34,6,0
E33043170,586,319,203,57,6,1
E33043171,579,291,220,63,5,0
E33043172,546,269,225,47,4,1
E33043173,329,173,128,26,1,1
E33043174,333,166,142,21,2,2
E33043175,786,370,335,69,12,0
E33043176,250,113,110,24,3,0
E33043177,345,184,137,19,5,0
E33043178,606,298,256,44,6,2
E33043179,1057,532,430,89,4,2
E33043180,747,376,297,59,13,2
E33043181,513,270,194,45,2,2
E33043182,1066,530,437,75,22,2
E33043183,394,211,148,33,2,0
E33043184,281,179,75,24,3,0
E33043185,431,186,195,39,9,2
E33043186,371,207,140,23,1,0
E33043187,335,170,137,27,1,0
E33043188,539,246,236,50,6,1
E33043189,306,156,124,22,3,1
E33043190,276,156,92,25,1,2
E33043191,252,99,110,34,9,0
E33043192,331,183,119,25,4,0
E33043193,214,117,82,15,0,0
E33043194,337,174,129,25,6,3
E33043195,344,190,127,23,3,1
E33043196,298,161,108,22,6,1
E33043197,302,167,114,15,4,2
E33043198,427,235,166,24,2,0
E33043199,1123,587,431,96,8,1
E33043200,400,238,131,30,1,0
E33043201,270,155,96,18,1,0
E33043202,386,201,152,26,7,0
E33043203,574,307,227,28,9,3
E33043204,482,236,204,37,5,0
E33043205,365,197,146,19,2,1
E33043206,381,215,139,19,8,0
E33043207,266,143,96,24,3,0
E33043208,623,338,239,44,2,0
E33043209,263,141,97,21,3,1
E33043210,355,191,138,20,4,2
E33043211,707,336,305,56,10,0
E33043212,546,273,234,35,3,1
E33043213,499,269,200,25,5,0
E33043214,314,165,125,23,1,0
E33043215,263,138,99,24,1,1
E33043216,591,289,246,51,4,1
E33043217,385,215,136,29,5,0
E33043218,415,186,178,46,4,1
E33043219,495,245,198,46,5,1
E33043220,327,147,131,42,5,2
E33043221,323,157,119,42,3,2
E33043222,308,146,124,34,4,0
E33043223,510,259,202,44,5,0
E33043224,470,220,187,49,12,2
E33043225,258,145,90,16,6,1
E33043226,517,251,219,39,8,0
E33043227,254,111,112,26,5,0
E33043228,322,172,124,25,1,0
E33043229,417,224,167,22,3,1
E33043230,277,147,109,19,2,0
E33043231,269,141,99,26,3,0
E33043232,530,256,222,41,8,3
E33043233,320,127,142,39,7,5
E33043234,399,225,125,41,8,0
E33043235,568,277,234,55,0,2
E33043236,359,141,183,27,6,2
E33043237,420,210,171,34,5,0
E33043238,453,208,197,40,8,0
E33043239,292,150,112,26,2,2
E33043240,327,153,138,28,7,1
E33043241,283,114,132,35,2,0
E33043242,283,118,126,33,5,1
E33043243,723,318,313,74,12,6
E33043244,294,113,148,28,5,0
E33043245,288,133,114,32,9,0
E33043246,283,103,138,38,2,2
E33043247,323,120,150,44,8,1
E33043248,460,227,177,41,13,2
E33043249,786,350,344,83,8,1
E33043250,577,301,210,52,11,3
E33043251,287,129,121,32,5,0
E33043252,288,125,130,30,2,1
E33043253,668,278,298,80,8,4
E33043254,495,251,204,35,4,1
E33043255,238,105,107,22,3,1
E33043256,374,180,162,30,2,0
E33043257,579,263,249,58,7,2
E33043258,358,158,142,50,7,1
E33043259,762,335,343,72,9,3
E33043260,471,218,196,46,8,3
E33043261,500,241,185,56,14,4
E33043262,317,157,121,34,3,2
E33043263,308,162,119,24,3,0
E33043264,440,226,172,39,3,0
E33043265,370,174,154,37,4,1
E33043266,543,235,230,68,10,0
E33043267,244,113,87,40,4,0
E33043268,767,316,350,87,10,4
E33043269,592,332,225,30,5,0
E33043270,447,192,186,57,10,2
E33043271,286,132,118,27,6,3
E33043272,396,175,175,39,6,1
E33043273,482,203,215,53,9,2
E33043274,357,145,160,50,2,0
E33043275,467,219,199,45,4,0
E33043276,311,137,132,34,8,0
E33043277,344,158,152,27,4,3
E33043278,221,87,104,25,4,1
E33043279,277,112,120,42,3,0
E33043280,244,85,113,40,5,1
E33043281,306,122,136,39,8,1
E33043282,350,155,153,36,6,0
E33043283,401,180,164,47,9,1
E33043284,518,234,217,59,7,1
E33043285,541,255,209,67,8,2
E33043286,134,53,57,22,2,0
E33043287,292,136,130,21,5,0
E33043288,351,152,155,41,2,1
E33043289,324,142,143,31,7,1
E33043290,426,195,172,46,11,2
E33043291,314,134,133,42,5,0
E33043292,277,106,120,44,6,1
E33043293,450,158,235,52,3,2
E33043294,603,259,264,75,4,1
E33043295,297,106,137,50,3,1
E33043296,339,141,148,40,9,1
E33043297,509,218,232,49,9,1
E33043298,366,146,170,39,10,1
E33043299,312,140,135,33,1,3
E33043300,428,177,193,45,11,2
E33043301,486,201,217,60,7,1
E33043302,359,144,170,36,8,1
E33043303,467,210,203,45,9,0
E33043304,390,153,183,49,5,0
E33043305,901,373,407,104,13,4
E33043306,321,138,140,36,5,2
E33043307,641,268,281,82,6,4
E33043308,299,119,140,35,5,0
E33043309,1148,483,527,108,21,9
E33043310,450,199,178,58,10,5
E33043311,384,133,173,65,10,3
E33043312,345,160,148,31,4,2
E33043313,387,179,167,38,3,0
E33043314,943,395,436,94,18,0
E33043315,443,224,181,33,5,0
E33043316,1310,554,597,146,11,2
E33043317,379,150,181,40,6,2
E33043318,414,192,176,41,5,0
E33043319,942,405,419,94,21,3
E33043320,385,176,158,42,7,2
E33043321,257,120,111,25,0,1
E33043322,502,238,203,55,6,0
E33043323,627,324,263,32,7,1
E33043324,483,201,222,52,6,2
E33043325,339,136,167,29,4,3
E33043326,577,291,220,58,8,0
E33043327,463,203,200,51,5,4
E33043328,282,127,120,33,1,1
E33043329,754,319,338,90,6,1
E33043330,465,231,186,40,7,1
E33043331,322,145,137,35,4,1
E33043332,269,118,110,38,3,0
E33043333,324,142,137,42,3,0
E33043334,453,191,212,43,5,2
E33043335,603,232,285,76,8,2
E33043336,645,306,279,54,5,1
E33043337,503,276,183,36,8,0
E33043338,343,148,160,33,2,0
E33043339,293,141,122,23,5,2
E33043340,310,125,148,28,7,2
E33043341,343,159,142,37,5,0
E33043342,248,120,105,20,3,0
E33043343,320,172,110,36,2,0
E33043344,304,155,121,24,4,0
E33043345,377,161,170,39,4,3
E33043346,382,176,167,37,1,1
E33043347,620,299,251,58,10,2
E33043348,594,258,260,68,6,2
E33043349,513,283,183,42,5,0
E33043350,368,159,156,42,11,0
E33043351,400,189,161,40,9,1
E33043352,800,422,305,63,8,2
E33043353,646,303,256,70,14,3
E33043354,266,116,114,30,5,1
E33043355,364,164,152,38,8,2
E33043356,452,223,176,49,3,1
E33043357,260,134,104,19,3,0
E33043358,623,286,281,50,3,3
E33043359,405,171,186,43,3,2
E33043360,317,163,133,16,3,2
E33043361,303,143,120,38,1,1
E33043362,417,161,211,39,6,0
E33043363,276,135,115,22,4,0
E33043364,352,169,151,22,9,1
E33043365,435,203,192,34,5,1
E33043366,381,192,144,38,6,1
E33043367,299,142,130,24,2,1
E33043368,212,103,83,22,3,1
E33043369,603,278,266,53,6,0
E33043370,368,189,148,26,5,0
E33043371,253,99,110,25,19,0
E33043372,530,281,213,30,5,1
E33043373,287,107,133,37,7,3
E33043374,240,94,108,30,4,4
E33043375,304,131,123,41,7,2
E33043376,357,158,143,41,14,1
E33043377,294,133,107,45,8,1
E33043378,357,160,148,44,4,1
E33043379,413,171,198,38,5,1
E33043380,390,186,156,44,4,0
E33043381,311,144,129,24,10,4
E33043382,257,117,104,30,5,1
E33043383,498,230,198,59,7,4
E33043384,294,106,136,48,4,0
E33043385,331,137,157,30,6,1
E33043386,243,108,99,30,4,2
E33043387,720,314,312,86,8,0
E33043388,483,191,211,73,8,0
E33043389,294,122,132,34,6,0
E33043390,300,118,138,34,9,1
E33043391,426,191,172,55,7,1
E33043392,427,169,194,53,10,1
E33043393,410,155,189,57,7,2
E33043394,301,121,139,32,8,1
E33043395,428,179,186,54,9,0
E33043396,459,197,210,47,4,1
E33043397,289,138,126,22,3,0
E33043398,891,351,422,92,22,4
E33043399,287,134,117,30,4,2
E33043400,254,100,114,30,7,3
E33043401,441,192,180,53,15,1
E33043402,591,251,253,68,18,1
E33043403,330,150,127,44,7,2
E33043404,369,156,174,31,7,1
E33043405,478,236,191,44,7,0
E33043406,305,139,123,36,5,2
E33043407,318,141,135,37,5,0
E33043408,333,145,139,41,8,0
E33043409,674,312,280,69,10,3
E33043410,275,119,124,26,5,1
E33043411,588,251,262,65,10,0
E33043412,361,176,135,39,9,2
E33043413,256,116,102,35,2,1
E33043414,346,143,159,35,9,0
E33043415,332,156,134,35,7,0
E33043416,237,96,110,25,5,1
E33043417,406,174,182,45,5,0
E33043418,402,182,181,34,4,1
E33043419,225,102,93,28,2,0
E33043420,356,159,151,38,6,2
E33043421,567,243,252,60,11,1
E33043422,381,182,156,37,4,2
E33043423,369,154,172,36,5,2
E33043424,358,145,172,34,6,1
E33043425,424,196,160,59,5,4
E33043426,282,116,116,43,7,0
E33043427,604,307,233,53,9,2
E33043428,246,104,96,39,5,2
E33043429,445,201,182,51,10,1
E33043430,404,190,167,42,5,0
E33043431,326,118,151,48,7,2
E33043432,297,140,123,32,2,0
E33043433,417,155,196,52,12,2
E33043434,592,245,256,71,13,7
E33043435,348,153,151,38,4,2
E33043436,270,120,118,28,4,0
E33043437,523,209,257,52,5,0
E33043438,451,184,206,48,11,2
E33043439,457,221,190,40,5,1
E33043440,403,189,174,35,5,0
E33043441,331,115,166,44,5,1
E33043442,495,208,218,58,11,0
E33043443,549,220,238,73,17,1
E33043444,313,141,138,27,4,3
E33043445,377,169,154,47,5,2
E33043446,285,111,129,38,6,1
E33043447,287,109,140,31,5,2
E33043448,482,188,226,55,10,3
E33043449,273,103,130,35,3,2
E33043450,341,154,139,42,5,1
E33043451,501,191,216,80,14,0
E33043452,415,170,196,41,5,3
E33043453,410,166,186,51,6,1
E33043454,335,163,134,33,5,0
E33043455,348,162,143,35,7,1
E33043456,469,200,201,59,8,1
E33043457,327,164,141,20,0,2
E33043458,506,252,201,47,6,0
E33043459,378,171,161,43,2,1
E33043460,483,205,204,62,9,3
E33043461,272,142,109,18,3,0
E33043462,285,145,114,21,5,0
E33043463,420,207,174,29,8,2
E33043464,375,167,167,31,10,0
E33043465,324,144,134,41,2,3
E33043466,233,96,106,29,1,1
E33043467,940,382,435,105,17,1
E33043468,289,109,138,32,8,2
E33043469,405,198,172,30,4,1
E33043470,442,190,210,34,7,1
E33043471,312,146,136,27,3,0
E33043472,560,273,237,44,6,0
E33043473,441,187,190,56,8,0
E33043474,840,358,405,65,10,2
E33043475,381,207,140,30,2,2
E33043476,476,216,208,44,7,1
E33043477,408,160,184,56,6,2
E33043478,454,229,170,50,4,1
E33043479,530,253,216,54,6,1
E33043480,1892,858,841,164,23,6
E33043481,815,409,320,68,14,4
E33043482,393,187,159,38,8,1
E33043483,557,255,247,45,7,3
E33043484,242,112,111,18,1,0
E33043485,265,132,111,20,1,1
E33043486,364,180,151,31,2,0
E33043487,479,245,197,30,7,0
E33043488,215,99,87,26,2,1
E33043489,403,175,178,41,7,2
E33043490,575,277,240,49,6,3
E33043491,286,158,103,22,3,0
E33043492,281,131,119,26,5,0
E33043493,301,172,108,17,4,0
E33043494,567,310,216,36,4,1
E33043495,438,213,179,38,6,2
E33043496,921,515,333,63,9,1
E33043497,474,218,197,50,8,1
E33043498,358,175,146,35,2,0
E33043499,607,279,259,58,6,5
E33043500,292,151,119,19,3,0
E33043501,405,206,159,33,5,2
E33043502,360,173,148,34,4,1
E33043503,702,304,313,68,13,4
E33043504,278,149,106,18,5,0
E33043505,440,214,163,49,13,1
E33043506,304,133,128,39,4,0
E33043507,400,193,168,33,6,0
E33043508,751,404,296,46,3,2
E33043509,606,329,239,36,2,0
E33043510,279,130,124,24,1,0
E33043511,282,155,93,29,5,0
E33043512,355,153,155,41,3,3
E33043513,416,208,152,48,7,1
E33043514,553,264,234,49,6,0
E33043515,262,121,112,28,0,1
E33043516,695,246,347,91,9,2
E33043517,528,264,228,32,4,0
E33043518,388,201,157,27,3,0
E33043519,471,239,189,37,6,0
E33043520,927,490,354,69,11,3
E33043521,302,146,121,33,2,0
E33043522,420,201,182,32,5,0
E33043523,392,177,174,37,3,1
E33043524,392,188,164,32,5,3
E33043525,397,220,150,23,3,1
E33043526,469,224,200,37,7,1
E33043527,660,346,251,57,6,0
E33043528,340,166,136,30,6,2
E33043529,399,170,177,44,7,1
E33043530,425,215,162,44,4,0
E33043531,271,140,112,17,2,0
E33043532,342,170,138,28,6,0
E33043533,835,395,357,72,11,0
E33043534,756,348,316,75,15,2
E33043535,326,176,120,29,1,0
E33043536,308,142,127,33,5,1
E33043537,584,295,218,61,10,0
E33043538,494,237,197,56,3,1
E33043539,466,258,168,34,4,2
E33043540,318,164,125,26,3,0
E33043541,253,127,99,24,3,0
E33043542,484,220,212,46,4,2
E33043543,1300,637,531,110,19,3
E33043544,242,126,102,12,2,0
E33043545,543,285,212,39,6,1
E33043546,294,135,120,33,4,2
E33043547,995,497,390,93,14,1
E33043548,306,150,118,33,4,1
E33043549,343,158,150,25,9,1
E33043550,300,140,133,20,6,1
E33043551,334,160,133,32,8,1
E33043552,438,204,193,33,7,1
E33043553,622,313,249,53,6,1
E33043554,333,144,148,34,6,1
E33043555,1099,534,470,80,13,2
E33043556,554,221,255,67,9,2
E33043557,599,287,253,50,8,1
E33043558,258,127,107,20,4,0
E33043559,267,140,103,20,1,3
E33043560,315,162,123,26,4,0
E33043561,396,204,162,26,4,0
E33043562,280,149,101,28,2,0
E33043563,375,210,140,21,3,1
E33043564,474,237,202,30,4,1
E33043565,492,267,183,34,7,1
E33043566,547,304,208,32,2,1
E33043567,468,260,170,29,7,2
E33043568,490,260,197,27,4,2
E33043569,264,151,89,19,5,0
E33043570,269,127,117,21,3,1
E33043571,337,146,152,34,3,2
E33043572,290,155,111,19,4,1
E33043573,547,295,208,41,3,0
E33043574,441,231,177,27,6,0
E33043575,366,166,163,34,3,0
E33043576,814,459,304,50,0,1
E33043577,270,144,101,24,1,0
E33043578,549,257,237,52,2,1
E33043579,273,109,126,34,4,0
E33043580,323,173,117,27,5,1
E33043581,261,123,111,22,5,0
E33043582,271,131,101,33,5,1
E33043583,503,242,205,52,0,4
E33043584,411,227,151,29,4,0
E33043585,328,151,146,25,4,2
E33043586,303,132,141,26,4,0
E33043587,346,189,122,26,8,1
E33043588,510,225,224,48,10,3
E33043589,472,222,195,52,3,0
E33043590,367,163,165,34,4,1
E33043591,284,142,111,29,0,2
E33043592,321,179,118,23,1,0
E33043593,354,176,144,29,5,0
E33043594,534,281,212,38,2,1
E33043595,398,201,152,41,3,1
E33043596,458,219,192,40,5,2
E33043597,362,183,134,39,5,1
E33043598,717,401,263,49,3,1
E33043599,263,151,95,15,2,0
E33043600,444,220,184,35,5,0
E33043601,557,251,244,54,6,2
E33043602,278,148,100,27,2,1
E33043603,638,323,257,47,11,0
E33043604,269,134,103,23,9,0
E33043605,232,98,105,27,1,1
E33043606,363,192,142,23,6,0
E33043607,432,216,182,32,1,1
E33043608,317,163,129,24,1,0
E33043609,364,192,145,27,0,0
E33043610,411,207,163,38,2,1
E33043611,442,199,188,46,8,1
E33043612,359,206,121,28,4,0
E33043613,542,265,226,44,7,0
E33043614,381,160,162,53,5,1
E33043615,294,154,110,26,4,0
E33043616,429,218,168,40,3,0
E33043617,352,168,154,23,7,0
E33043618,258,139,96,23,0,0
E33043619,297,153,119,22,3,0
E33043620,418,200,175,37,3,3
E33043621,455,222,195,33,4,1
E33043622,388,172,179,31,5,1
E33043623,401,190,160,47,3,1
E33043624,1590,773,666,134,16,1
E33043625,378,172,165,34,5,2
E33043626,424,189,190,41,2,2
E33043627,310,143,128,28,8,3
E33043628,405,183,189,32,1,0
E33043629,281,119,121,31,9,1
E33043630,396,154,166,66,9,1
E33043631,355,139,165,43,8,0
E33043632,292,150,113,27,2,0
E33043633,617,302,248,58,8,1
E33043634,581,306,226,47,2,0
E33043635,234,126,92,13,2,1
E33043636,556,296,207,46,7,0
E33043637,338,183,125,25,5,0
E33043638,283,138,127,15,2,1
E33043639,762,328,348,73,12,1
E33043640,1320,724,488,93,13,2
E33043641,255,130,97,23,5,0
E33043642,694,376,266,46,6,0
E33043643,286,138,125,22,1,0
E33043644,484,237,206,36,5,0
E33043645,268,131,107,24,5,1
E33043646,358,185,146,27,0,0
E33043647,302,151,123,22,6,0
E33043648,504,252,206,39,4,3
E33043649,315,138,153,20,3,1
E33043650,606,331,236,33,5,1
E33043651,281,145,103,25,8,0
E33043652,566,312,203,44,5,2
E33043653,322,174,120,26,2,0
E33043654,305,152,131,16,5,1
E33043655,861,399,366,87,8,1
E33043656,325,184,114,22,4,1
E33043657,418,218,161,36,3,0
E33043658,295,127,138,24,2,4
E33043659,299,165,110,23,0,1
E33043660,442,232,175,33,2,0
E33043661,385,216,138,27,4,0
E33043662,1297,757,448,86,6,0
E33043663,339,168,135,34,2,0
E33043664,293,143,129,20,1,0
E33043665,305,165,109,26,4,1
E33043666,333,187,117,25,2,2
E33043667,638,343,238,47,8,2
E33043668,428,247,148,25,5,3
E33043669,459,204,211,37,7,0
E33043670,589,282,243,59,5,0
E33043671,298,135,132,25,6,0
E33043672,453,195,216,38,4,0
E33043673,391,190,171,23,6,1
E33043674,337,137,162,34,4,0
E33043675,301,144,127,23,4,3
E33043676,271,137,112,16,6,0
E33043677,523,271,209,34,7,2
E33043678,532,280,197,50,5,0
E33043679,824,423,327,61,10,3
E33043680,490,271,186,29,4,0
E33043681,238,120,101,14,3,0
E33043682,230,129,87,12,2,0
E33043683,1499,672,657,143,21,6
E33043684,276,148,96,30,2,0
E33043685,365,199,130,32,4,0
E33043686,665,365,265,32,3,0
E33043687,514,256,215,36,6,1
E33043688,232,129,85,14,2,2
E33043689,277,137,111,26,3,0
E33043690,443,231,185,24,3,0
E33043691,677,311,296,55,12,3
E33043692,493,252,198,34,9,0
E33043693,346,173,148,20,5,0
E33043694,472,207,222,37,5,1
E33043695,391,173,169,45,3,1
E33043696,488,258,190,33,5,2
E33043697,1195,678,432,76,9,0
E33043698,798,368,351,67,11,1
E33043699,303,160,119,22,2,0
E33043700,687,344,275,65,3,0
E33043701,522,283,196,40,3,0
E33043702,251,163,79,9,0,0
E33043703,263,135,97,29,2,0
E33043704,728,398,274,49,6,1
E33043705,261,132,94,28,6,1
E33043706,400,237,125,32,6,0
E33043707,255,139,96,16,4,0
E33043708,545,312,197,31,5,0
E33043709,303,173,109,16,4,1
E33043710,308,173,114,17,4,0
E33043711,379,207,143,26,0,3
E33043712,287,173,92,19,0,3
E33043713,203,131,63,7,2,0
E33043714,265,147,102,13,1,2
E33043715,706,416,235,49,5,1
E33043716,268,158,91,16,3,0
E33043717,293,127,137,25,4,0
E33043718,281,168,83,26,3,1
E33043719,378,194,152,29,2,1
E33043720,398,195,160,35,8,0
E33043721,445,182,202,49,9,3
E33043722,330,146,141,34,9,0
E33043723,632,352,232,44,4,0
E33043724,497,249,208,28,12,0
E33043725,300,153,121,23,3,0
E33043726,367,190,150,23,4,0
E33043727,414,235,152,22,3,2
E33043728,392,200,154,34,4,0
E33043729,611,342,219,44,5,1
E33043730,275,134,113,20,7,1
E33043731,286,162,96,24,4,0
E33043732,417,217,168,26,4,2
E33043733,419,228,151,34,5,1
E33043734,669,332,274,54,9,0
E33043735,283,166,102,14,1,0
E33043736,479,283,170,23,3,0
E33043737,257,157,85,13,1,1
E33043738,394,199,147,40,7,1
E33043739,490,239,194,51,5,1
E33043740,347,200,113,28,6,0
E33043741,418,220,169,25,4,0
E33043742,709,362,283,52,11,1
E33043743,2143,1268,732,127,12,4
E33043744,317,138,147,29,3,0
E33043745,1979,1071,750,137,18,3
E33043746,381,194,147,36,3,1
E33043747,372,192,146,31,3,0
E33043748,543,269,216,48,10,0
E33043749,477,256,182,36,3,0
E33043750,471,255,177,35,4,0
E33043751,340,186,116,29,7,2
E33043752,262,137,93,28,3,1
E33043753,304,184,88,29,3,0
E33043754,314,176,101,33,3,1
E33043755,372,196,142,25,7,2
E33043756,304,158,118,22,6,0
E33043757,328,157,142,25,3,1
E33043758,438,203,196,34,4,1
E33043759,484,222,218,39,5,0
E33043760,439,201,194,40,2,2
E33043761,454,231,179,37,7,0
E33043762,333,165,129,32,6,1
E33043763,369,190,145,26,7,1
E33043764,423,247,139,32,5,0
E33043765,450,233,164,45,8,0
E33043766,313,149,135,26,1,2
E33043767,475,255,178,34,7,1
E33043768,294,149,110,30,4,1
E33043769,359,177,145,31,6,0
E33043770,300,145,123,29,2,1
E33043771,638,314,253,64,5,2
E33043772,299,156,105,32,6,0
E33043773,350,165,155,27,3,0
E33043774,574,255,237,70,11,1
E33043775,606,302,249,49,5,1
E33043776,465,251,173,35,5,1
E33043777,370,183,151,32,3,1
E33043778,643,280,292,67,4,0
E33043779,495,217,211,52,13,2
E33043780,447,198,202,42,5,0
E33043781,677,352,261,58,6,0
E33043782,540,312,198,27,3,0
E33043783,314,171,122,17,3,1
E33043784,427,204,169,47,6,1
E33043785,282,142,108,28,3,1
E33043786,355,167,155,29,3,1
E33043787,941,518,340,72,8,3
E33043788,503,247,216,36,2,2
E33043789,523,265,208,43,5,2
E33043790,384,197,168,19,0,0
E33043791,656,349,254,49,4,0
E33043792,318,165,118,30,4,1
E33043793,446,220,192,30,3,1
E33043794,458,232,184,38,4,0
E33043795,426,214,185,26,1,0
E33043796,261,135,111,13,1,1
E33043797,231,126,84,19,2,0
E33043798,337,201,114,17,5,0
E33043799,459,242,174,35,7,1
E33043800,376,197,155,21,3,0
E33043801,391,204,152,30,4,1
E33043802,421,205,178,33,5,0
E33043803,362,174,149,37,2,0
E33043804,301,153,123,23,2,0
E33043805,503,245,215,37,6,0
E33043806,351,165,146,31,8,1
E33043807,287,144,114,25,4,0
E33043808,384,218,136,22,6,2
E33043809,638,328,242,58,9,1
E33043810,341,170,132,32,6,1
E33043811,430,213,164,50,3,0
E33043812,348,175,152,16,4,1
E33043813,415,209,162,37,6,1
E33043814,421,214,173,29,4,1
E33043815,315,173,108,30,4,0
E33043816,313,165,127,19,1,1
