GeographyCode,WP101EW0001
E00114906,119
E00114907,36
E00114908,35
E00114909,27
E00114910,60
E00114911,57
E00114912,26
E00114913,207
E00114914,112
E00114915,107
E00114916,470
E00114917,627
E00114918,45
E00114919,471
E00114920,194
E00114921,171
E00114922,66
E00114923,89
E00114924,24
E00114925,28
E00114926,60
E00114927,33
E00114928,192
E00114929,62
E00114930,33
E00114931,50
E00114932,39
E00114933,43
E00114934,28
E00114935,26
E00114936,26
E00114937,657
E00114938,71
E00114941,155
E00114942,437
E00114943,93
E00114944,26
E00114945,20
E00114946,69
E00114947,41
E00114949,36
E00114950,21
E00114951,22
E00114952,29
E00114953,27
E00114954,38
E00114955,55
E00114956,23
E00114957,49
E00114958,155
E00114959,246
E00114960,112
E00114961,27
E00114962,52
E00114963,47
E00114964,51
E00114966,43
E00114967,95
E00114968,85
E00114969,85
E00114970,33
E00114971,65
E00114972,144
E00114973,108
E00114974,73
E00114975,187
E00114976,31
E00114977,145
E00114978,36
E00114979,46
E00114980,193
E00114981,80
E00114982,166
E00114983,38
E00114984,31
E00114985,114
E00114986,57
E00114987,140
E00114988,25
E00114989,220
E00114990,54
E00114991,759
E00114992,1275
E00114993,89
E00114994,44
E00114995,79
E00114996,505
E00114997,51
E00114998,97
E00114999,85
E00115000,35
E00115001,11
E00115002,400
E00115003,40
E00115004,31
E00115005,26
E00115006,78
E00115007,35
E00115008,79
E00115009,29
E00115010,38
E00115011,29
E00115012,47
E00115013,575
E00115014,30
E00115015,127
E00115016,28
E00115017,46
E00115018,76
E00115019,127
E00115021,68
E00115022,81
E00115023,49
E00115024,611
E00115025,43
E00115026,25
E00115027,92
E00115028,127
E00115029,132
E00115030,541
E00115031,314
E00115032,852
E00115033,62
E00115034,87
E00115035,46
E00115036,83
E00115037,168
E00115038,108
E00115039,134
E00115040,57
E00115041,34
E00115042,37
E00115043,37
E00115044,73
E00115045,138
E00115046,94
E00115047,288
E00115048,38
E00115049,125
E00115050,130
E00115051,233
E00115052,285
E00115053,87
E00115054,49
E00115055,324
E00115056,23
E00115057,227
E00115058,185
E00115059,92
E00115060,38
E00115061,99
E00115062,62
E00115063,83
E00115064,40
E00115065,86
E00115066,344
E00115067,183
E00115068,43
E00115069,196
E00115070,28
E00115071,24
E00115072,18
E00115073,59
E00115074,40
E00115075,32
E00115076,42
E00115077,36
E00115078,172
E00115079,35
E00115080,24
E00115081,114
E00115082,94
E00115083,26
E00115084,63
E00115085,2974
E00115086,31
E00115087,84
E00115088,70
E00115089,37
E00115090,187
E00115091,56
E00115092,33
E00115093,50
E00115094,113
E00115095,247
E00115096,27
E00115097,89
E00115098,33
E00115099,255
E00115100,39
E00115101,312
E00115102,76
E00115103,33
E00115104,55
E00115105,59
E00115106,22
E00115107,25
E00115108,46
E00115109,42
E00115110,61
E00115111,33
E00115112,31
E00115113,29
E00115114,49
E00115115,34
E00115116,48
E00115117,85
E00115118,32
E00115119,53
E00115120,32
E00115121,45
E00115122,65
E00115123,38
E00115124,35
E00115125,42
E00115127,19
E00115128,45
E00115129,56
E00115130,87
E00115131,31
E00115132,26
E00115133,27
E00115134,20
E00115135,34
E00115136,55
E00115137,56
E00115138,140
E00115139,36
E00115140,57
E00115141,43
E00115142,30
E00115143,170
E00115144,22
E00115145,29
E00115146,219
E00115147,175
E00115148,38
E00115149,51
E00115150,251
E00115151,42
E00115152,17
E00115153,32
E00115154,25
E00115155,17
E00115156,30
E00115157,41
E00115158,42
E00115159,76
E00115160,114
E00115161,204
E00115162,19
E00115163,161
E00115164,97
E00115165,347
E00115166,45
E00115167,19
E00115168,34
E00115169,38
E00115170,35
E00115171,703
E00115172,40
E00115173,17
E00115174,19
E00115175,141
E00115176,67
E00115177,20
E00115178,30
E00115179,46
E00115180,149
E00115181,50
E00115182,81
E00115183,29
E00115184,17
E00115185,32
E00115186,27
E00115187,243
E00115188,336
E00115189,24
E00115190,88
E00115191,61
E00115192,28
E00115193,38
E00115194,25
E00115195,206
E00115196,36
E00115197,288
E00115198,76
E00115199,53
E00115200,49
E00115201,42
E00115202,38
E00115203,2829
E00115204,84
E00115205,25
E00115206,26
E00115207,34
E00115208,125
E00115209,12
E00115210,68
E00115211,1935
E00115212,184
E00115213,45
E00115214,61
E00115215,83
E00115216,1699
E00115217,75
E00115218,54
E00115219,78
E00115221,84
E00115223,1105
E00115224,40
E00115225,49
E00115226,38
E00115227,55
E00115229,383
E00115230,74
E00115231,44
E00115232,27
E00115233,38
E00115234,46
E00115235,45
E00115236,1850
E00115237,33
E00115238,40
E00115239,16
E00115240,619
E00115241,99
E00115242,176
E00115243,838
E00115244,3622
E00115245,846
E00115246,21
E00115247,45
E00115248,63
E00115249,236
E00115250,219
E00115251,54
E00115252,28
E00115253,37
E00115254,19
E00115255,215
E00115256,145
E00115257,31
E00115258,31
E00115259,41
E00115260,25
E00115261,42
E00115262,1104
E00115263,28
E00115264,213
E00115265,11
E00115266,28
E00115267,32
E00115269,29
E00115270,104
E00115271,199
E00115272,1012
E00115273,37
E00115274,28
E00115275,19
E00115276,382
E00115277,29
E00115278,51
E00115279,91
E00115280,112
E00115281,499
E00115282,23
E00115283,33
E00115284,36
E00115286,36
E00115287,36
E00115288,41
E00115289,30
E00115290,126
E00115291,22
E00115292,45
E00115293,11
E00115294,24
E00115295,53
E00115296,237
E00115297,494
E00115298,37
E00115299,44
E00115300,41
E00115301,37
E00115302,26
E00115303,30
E00115304,179
E00115305,53
E00115306,31
E00115307,33
E00115308,33
E00115309,38
E00115310,45
E00115311,83
E00115312,307
E00115313,31
E00115314,19
E00115315,5
E00115316,37
E00115317,88
E00115318,134
E00115319,48
E00115320,58
E00115321,40
E00115322,43
E00115323,63
E00115325,970
E00115326,32
E00115327,41
E00115328,38
E00115329,289
E00115330,40
E00115331,36
E00115332,41
E00115333,437
E00115334,303
E00115335,35
E00115336,47
E00115337,301
E00115338,98
E00115339,826
E00115340,55
E00115341,31
E00115342,52
E00115343,48
E00115344,34
E00115346,23
E00115347,38
E00115348,23
E00115349,402
E00115351,18
E00115352,28
E00115353,23
E00115354,42
E00115355,36
E00115356,25
E00115357,48
E00115358,32
E00115359,89
E00115360,31
E00115361,25
E00115362,113
E00115363,41
E00115364,99
E00115365,47
E00115366,38
E00115367,44
E00115368,850
E00115369,19
E00115370,31
E00115371,355
E00115372,16
E00115373,185
E00115374,62
E00115375,51
E00115376,36
E00115377,56
E00115378,58
E00115379,30
E00115380,153
E00115381,42
E00115382,50
E00115383,44
E00115384,17
E00115385,51
E00115386,126
E00115387,287
E00115388,35
E00115389,43
E00115390,4516
E00115391,37
E00115392,274
E00115393,78
E00115394,38
E00115395,37
E00115396,27
E00115397,229
E00115398,58
E00115399,25
E00115400,22
E00115401,95
E00115402,41
E00115403,49
E00115404,19
E00115405,22
E00115406,33
E00115407,31
E00115408,27
E00115409,43
E00115410,610
E00115411,44
E00115412,447
E00115413,74
E00115414,25
E00115415,22
E00115416,29
E00115417,27
E00115419,32
E00115420,37
E00115421,37
E00115422,62
E00115423,86
E00115424,21
E00115425,178
E00115426,26
E00115427,32
E00115428,28
E00115429,70
E00115430,40
E00115431,78
E00115432,27
E00115433,147
E00115434,33
E00115435,45
E00115436,48
E00115437,109
E00115438,13
E00115439,27
E00115440,24
E00115441,35
E00115442,77
E00115443,26
E00115444,28
E00115445,27
E00115446,236
E00115447,29
E00115448,62
E00115449,44
E00115450,72
E00115451,80
E00115452,96
E00115453,47
E00115454,66
E00115455,28
E00115456,29
E00115457,23
E00115458,37
E00115459,26
E00115460,515
E00115461,39
E00115462,17
E00115463,838
E00115464,117
E00115465,827
E00115466,21
E00115467,41
E00115468,32
E00115469,96
E00115470,47
E00115471,40
E00115472,133
E00115473,40
E00115474,64
E00115475,10
E00115476,27
E00115477,31
E00115478,49
E00115479,33
E00115480,56
E00115481,15
E00115482,383
E00115483,38
E00115484,29
E00115485,39
E00115486,46
E00115487,38
E00115488,1221
E00115489,708
E00115490,26
E00115491,30
E00115492,316
E00115493,135
E00115494,388
E00115495,1256
E00115496,170
E00115497,144
E00115498,601
E00115499,247
E00115500,2308
E00115501,339
E00115502,39
E00115503,53
E00115504,61
E00115505,35
E00115506,176
E00115507,148
E00115508,143
E00115509,206
E00115510,564
E00115511,32
E00115512,506
E00115513,23
E00115514,16
E00115515,25
E00115516,170
E00115517,78
E00115518,369
E00115519,363
E00115520,27
E00115521,49
E00115522,357
E00115523,32
E00115524,26
E00115525,55
E00115526,98
E00115527,51
E00115528,81
E00115529,33
E00115530,118
E00115531,29
E00115532,71
E00115533,142
E00115534,44
E00115535,27
E00115536,206
E00115537,26
E00115538,160
E00115539,73
E00115540,40
E00115541,30
E00115542,150
E00115543,30
E00115544,29
E00115545,34
E00115546,100
E00115547,24
E00115548,40
E00115549,26
E00115550,20
E00115551,32
E00115552,23
E00115553,51
E00115554,150
E00115555,42
E00115556,28
E00115557,16
E00115558,33
E00115559,32
E00115560,32
E00115561,1321
E00115562,16
E00115563,50
E00115564,191
E00115565,18
E00115566,22
E00115567,84
E00115568,23
E00115569,22
E00115570,404
E00115571,34
E00115572,128
E00115573,419
E00115574,53
E00115575,52
E00115576,126
E00115577,23
E00115578,82
E00115579,22
E00115580,23
E00115581,35
E00115582,22
E00115583,54
E00115584,50
E00115585,16
E00115586,23
E00115587,98
E00115588,32
E00115589,59
E00115590,65
E00115591,283
E00115592,20
E00115593,88
E00115594,24
E00115595,31
E00115596,20
E00115597,20
E00115598,31
E00115599,36
E00115600,52
E00115601,31
E00115602,15
E00115603,17
E00115604,156
E00115606,26
E00115607,46
E00115608,27
E00115609,27
E00115610,127
E00115611,68
E00115612,29
E00115613,23
E00115614,111
E00115615,52
E00115616,90
E00115617,66
E00115618,26
E00115619,17
E00115620,71
E00115621,35
E00115622,39
E00115623,51
E00115624,43
E00115625,55
E00115626,30
E00115627,31
E00115629,45
E00115630,111
E00115631,28
E00115632,38
E00115633,41
E00115634,37
E00115635,11
E00115636,38
E00115637,61
E00115638,23
E00115639,496
E00115640,72
E00115641,48
E00115642,38
E00115643,41
E00115644,18
E00115645,50
E00115646,45
E00115647,86
E00115648,27
E00115649,29
E00115650,40
E00115652,25
E00115653,29
E00115655,34
E00115656,51
E00115657,55
E00115658,358
E00115659,21
E00115660,192
E00115661,27
E00115662,26
E00115663,60
E00115664,28
E00115665,36
E00115666,40
E00115667,41
E00115668,74
E00115669,184
E00115670,323
E00115671,929
E00115672,182
E00115673,152
E00115674,160
E00115675,27
E00115676,19
E00115677,27
E00115678,19
E00115679,39
E00115680,34
E00115681,35
E00115682,45
E00115683,27
E00115684,88
E00115685,36
E00115686,35
E00115687,67
E00115688,30
E00115689,18
E00115690,22
E00115691,14
E00115692,911
E00115693,26
E00115694,33
E00115695,53
E00115696,56
E00115697,64
E00115698,51
E00115699,114
E00115700,428
E00115701,25
E00115702,21
E00115703,86
E00115704,57
E00115705,33
E00115706,36
E00115707,44
E00115708,16
E00115709,78
E00115710,41
E00115711,39
E00115712,23
E00115713,79
E00115714,40
E00115715,20
E00115716,87
E00115717,56
E00115718,938
E00115719,100
E00115720,35
E00115721,16
E00115722,20
E00115723,26
E00115724,30
E00115725,49
E00115726,28
E00115727,19
E00115728,92
E00115729,16
E00115730,67
E00115731,63
E00115732,31
E00115733,50
E00115734,225
E00115735,43
E00115736,69
E00115737,204
E00115738,321
E00115739,55
E00115741,385
E00115742,102
E00115743,32
E00115744,31
E00115745,1950
E00115746,41
E00115747,98
E00115748,104
E00115749,36
E00115750,45
E00115751,35
E00115752,29
E00115753,17
E00115754,37
E00115755,22
E00115756,220
E00115757,3826
E00115758,28
E00115759,62
E00115760,37
E00115761,31
E00115762,128
E00115763,46
E00115764,21
E00115765,25
E00115766,48
E00115767,325
E00115768,34
E00115769,28
E00115770,22
E00115771,135
E00115772,15
E00115773,35
E00115774,15
E00115775,30
E00115776,25
E00115777,20
E00115778,21
E00115779,99
E00115780,86
E00115781,21
E00115782,2089
E00115783,2271
E00115784,1698
E00115785,190
E00115786,181
E00115787,167
E00115788,275
E00115789,44
E00115790,39
E00115791,51
E00115792,29
E00115793,159
E00115794,46
E00115795,90
E00115796,25
E00115797,264
E00115798,61
E00115799,57
E00115800,32
E00115801,53
E00115802,30
E00115803,32
E00115804,31
E00115805,35
E00115806,28
E00115808,41
E00115809,29
E00115810,15
E00115811,42
E00115812,146
E00115813,59
E00115814,26
E00115815,40
E00115816,99
E00115817,17
E00115818,46
E00115819,41
E00115820,39
E00115821,236
E00115822,83
E00115823,28
E00115824,103
E00115825,69
E00115826,34
E00115827,112
E00115828,350
E00115829,123
E00115830,37
E00115831,37
E00115832,140
E00115833,195
E00115834,62
E00115835,51
E00115836,27
E00115837,202
E00115838,10
E00115839,29
E00115840,77
E00115841,25
E00115842,34
E00115843,58
E00115844,49
E00115845,124
E00115846,185
E00115847,382
E00115848,88
E00115849,234
E00115850,14
E00115851,18
E00115852,28
E00115853,19
E00115854,43
E00115855,92
E00115856,104
E00115857,68
E00115858,28
E00115859,79
E00115860,117
E00115861,55
E00115862,25
E00115863,199
E00115864,330
E00115865,609
E00115866,27
E00115867,23
E00115868,21
E00115869,28
E00115870,89
E00115871,391
E00115872,17
E00115873,30
E00115874,49
E00115875,23
E00115876,57
E00115877,36
E00115878,903
E00115879,13
E00115880,88
E00115881,13
E00115882,56
E00115883,26
E00115884,46
E00115885,35
E00115886,45
E00115887,77
E00115888,59
E00115889,84
E00115890,83
E00115891,337
E00115892,1213
E00115893,81
E00115894,35
E00115895,30
E00115896,478
E00115897,542
E00115898,26
E00115899,20
E00115900,27
E00115901,162
E00115902,46
E00115903,33
E00115904,65
E00115905,1806
E00115906,25
E00115907,26
E00115908,28
E00115909,22
E00115910,23
E00115911,60
E00115912,19
E00115913,13
E00115914,329
E00115915,46
E00115916,31
E00115917,30
E00115918,36
E00115919,140
E00115920,50
E00115921,159
E00115922,27
E00115924,27
E00115925,30
E00115926,382
E00115927,45
E00115928,26
E00115929,30
E00115930,42
E00115931,34
E00115932,234
E00115933,750
E00115934,87
E00115935,22
E00115936,29
E00115937,63
E00115938,33
E00115939,41
E00115940,28
E00115941,214
E00115942,8
E00115943,177
E00115944,46
E00115945,36
E00115946,111
E00115947,31
E00115948,27
E00115949,32
E00115950,26
E00115951,55
E00115952,96
E00115953,9
E00115954,68
E00115955,18
E00115956,23
E00115957,16
E00115958,31
E00115961,19
E00115963,159
E00115964,9
E00115965,12
E00115967,49
E00115968,26
E00115969,22
E00115970,43
E00115971,13
E00115972,29
E00115973,22
E00115974,25
E00115975,16
E00115976,77
E00115977,35
E00115979,50
E00115980,29
E00115982,48
E00115983,59
E00115984,28
E00115985,16
E00115986,43
E00115987,18
E00115988,29
E00115989,61
E00115990,23
E00115991,39
E00115992,17
E00115993,30
E00115994,28
E00115995,18
E00115996,19
E00115997,73
E00115998,34
E00116000,301
E00116002,27
E00116003,156
E00116004,61
E00116005,25
E00116006,461
E00116007,54
E00116008,70
E00116009,18
E00116010,88
E00116011,45
E00116012,25
E00116013,28
E00116014,123
E00116015,66
E00116016,76
E00116017,68
E00116018,27
E00116019,467
E00116020,33
E00116021,535
E00116022,23
E00116023,64
E00116024,280
E00116025,63
E00116026,47
E00116027,27
E00116028,33
E00116029,20
E00116030,37
E00116031,15
E00116032,73
E00116033,34
E00116034,19
E00116035,15
E00116036,28
E00116037,18
E00116038,20
E00116039,15
E00116040,21
E00116041,15
E00116042,104
E00116043,21
E00116044,17
E00116045,26
E00116046,92
E00116047,27
E00116048,176
E00116049,21
E00116050,38
E00116051,24
E00116052,29
E00116053,21
E00116054,21
E00116055,109
E00116056,15
E00116057,35
E00116058,65
E00116059,107
E00116060,18
E00116061,70
E00116062,455
E00116063,15
E00116064,18
E00116065,29
E00116066,39
E00116067,131
E00116068,58
E00116069,23
E00116070,113
E00116071,122
E00116072,31
E00116073,65
E00116074,18
E00116076,578
E00116077,1186
E00116078,10
E00116079,368
E00116080,85
E00116081,12
E00116082,245
E00116083,90
E00116084,112
E00116085,27
E00116086,19
E00116087,13
E00116088,19
E00116089,27
E00116090,30
E00116092,241
E00116093,240
E00116094,38
E00116095,1043
E00116096,30
E00116097,32
E00116098,48
E00116099,48
E00116100,557
E00116101,98
E00116102,64
E00116103,35
E00116104,28
E00116105,52
E00116106,60
E00116107,43
E00116108,32
E00116109,38
E00116110,713
E00116111,129
E00116112,132
E00116113,40
E00116114,24
E00116115,87
E00116116,60
E00116117,113
E00116118,25
E00116119,86
E00116120,49
E00116121,41
E00116122,69
E00116123,31
E00116124,77
E00116125,24
E00116126,31
E00116127,22
E00116128,42
E00116129,43
E00116130,38
E00116131,40
E00116132,38
E00116133,25
E00116134,23
E00116135,42
E00116136,29
E00116137,62
E00116138,82
E00116139,29
E00116140,63
E00116141,80
E00116142,61
E00116143,685
E00116144,94
E00116145,45
E00116146,389
E00116147,28
E00116148,134
E00116149,160
E00116150,356
E00116151,124
E00116152,347
E00116153,119
E00116154,246
E00116155,55
E00116156,300
E00116157,84
E00116158,142
E00116159,95
E00116160,70
E00116161,997
E00116162,30
E00116163,100
E00116164,58
E00116165,78
E00116166,40
E00116167,26
E00116168,222
E00116169,217
E00116170,270
E00116171,82
E00116172,1133
E00116173,33
E00116174,35
E00116175,66
E00116176,49
E00116177,40
E00116178,46
E00116179,19
E00116180,40
E00116181,131
E00116182,32
E00116183,51
E00116184,35
E00116185,34
E00116186,185
E00116187,21
E00116188,81
E00116189,58
E00116190,25
E00116191,61
E00116192,43
E00116194,151
E00116195,124
E00116197,1740
E00116198,26
E00116199,28
E00116200,31
E00116201,403
E00116202,30
E00116203,781
E00116204,44
E00116205,36
E00116206,43
E00116207,59
E00116208,47
E00116209,34
E00116210,43
E00116211,56
E00116212,32
E00116213,45
E00116214,37
E00116215,84
E00116216,23
E00116217,28
E00116218,46
E00116219,39
E00116220,273
E00116221,152
E00116222,36
E00116223,49
E00116224,46
E00116225,191
E00116226,219
E00116227,148
E00116228,49
E00116229,13
E00116230,157
E00116231,49
E00116232,46
E00116233,30
E00116234,52
E00116235,35
E00116236,30
E00116237,38
E00116238,38
E00116239,34
E00116240,165
E00116241,81
E00116242,42
E00116243,29
E00116244,36
E00116245,91
E00116246,161
E00116247,94
E00116248,34
E00116249,69
E00116250,64
E00116251,131
E00116252,40
E00116253,741
E00116254,152
E00116255,45
E00116256,45
E00116257,28
E00116258,47
E00116259,28
E00116260,371
E00116261,76
E00116262,52
E00116263,42
E00116264,30
E00116265,41
E00116266,49
E00116267,126
E00116268,3479
E00116269,38
E00116270,44
E00116271,120
E00116272,37
E00116273,49
E00116274,53
E00116276,45
E00116277,354
E00116278,232
E00116279,142
E00116280,1113
E00116281,42
E00116282,588
E00116283,14
E00116284,52
E00116285,118
E00116286,288
E00116287,49
E00116289,36
E00116291,64
E00116292,34
E00116293,118
E00116294,114
E00116295,437
E00116296,566
E00116297,94
E00116298,68
E00116299,53
E00116300,55
E00116301,187
E00116302,87
E00116303,317
E00116304,340
E00116305,57
E00116306,41
E00116307,305
E00116308,102
E00116309,61
E00116310,22
E00116311,31
E00116312,46
E00116313,38
E00116314,55
E00116315,42
E00116316,233
E00116317,99
E00116318,72
E00116319,338
E00116320,113
E00116321,215
E00116322,112
E00116323,43
E00116324,28
E00116325,29
E00116326,55
E00116327,42
E00116328,51
E00116329,69
E00116330,31
E00116331,29
E00116332,209
E00116333,124
E00116334,43
E00116335,25
E00116336,221
E00116337,46
E00116338,68
E00116339,34
E00116340,32
E00116341,153
E00116342,36
E00116343,34
E00116344,548
E00116345,225
E00116346,32
E00116347,231
E00116348,365
E00116349,64
E00116350,53
E00116351,35
E00116352,52
E00116353,34
E00116354,29
E00116355,47
E00116356,26
E00116357,17
E00116358,74
E00116359,32
E00116360,205
E00116361,114
E00116362,43
E00116363,23
E00116364,34
E00116365,56
E00116366,34
E00116367,30
E00116368,153
E00116369,190
E00116370,26
E00116371,21
E00116372,22
E00116373,64
E00116374,16
E00116375,33
E00116376,23
E00116377,16
E00116378,22
E00116379,16
E00116380,17
E00116381,98
E00116382,65
E00116383,24
E00116384,47
E00116385,326
E00116386,151
E00116387,39
E00116388,94
E00116389,12
E00116390,27
E00116391,15
E00116392,26
E00116393,27
E00116394,14
E00116395,121
E00116396,128
E00116397,30
E00116398,28
E00116399,20
E00116400,70
E00116401,125
E00116402,173
E00116403,69
E00116404,101
E00116405,99
E00116406,28
E00116407,70
E00116408,43
E00116410,64
E00116411,41
E00116412,35
E00116413,20
E00116414,19
E00116415,8
E00116416,1068
E00116417,15
E00116418,31
E00116419,89
E00116420,32
E00116421,200
E00116422,37
E00116423,35
E00116424,21
E00116425,1162
E00116426,166
E00116427,13
E00116428,233
E00116429,57
E00116430,33
E00116431,30
E00116432,32
E00116433,29
E00116434,1056
E00116435,29
E00116436,16
E00116437,25
E00116438,24
E00116439,24
E00116440,17
E00116441,35
E00116442,17
E00116443,25
E00116444,105
E00116445,30
E00116446,22
E00116447,31
E00116448,63
E00116449,82
E00116450,190
E00116451,144
E00116452,113
E00116453,35
E00116454,61
E00116455,29
E00116456,44
E00116457,46
E00116458,77
E00116459,30
E00116460,35
E00116461,18
E00116462,27
E00116463,40
E00116464,19
E00116465,132
E00116467,39
E00116468,15
E00116469,51
E00116470,29
E00116472,24
E00116473,25
E00116474,20
E00116475,32
E00116476,46
E00116477,45
E00116478,112
E00116479,35
E00116480,349
E00116481,31
E00116482,91
E00116483,45
E00116484,25
E00116485,80
E00116486,152
E00116487,19
E00116488,82
E00116489,426
E00116490,39
E00116491,54
E00116492,39
E00116493,10
E00116494,55
E00116495,33
E00116496,20
E00116497,34
E00116498,25
E00116499,28
E00116500,16
E00116501,106
E00116502,76
E00116503,36
E00116504,142
E00116505,284
E00116506,33
E00116507,54
E00116508,34
E00116509,26
E00116510,34
E00116511,51
E00116512,108
E00116513,29
E00116514,133
E00116515,158
E00116516,18
E00116517,30
E00116518,21
E00116519,25
E00116520,22
E00116521,19
E00116522,27
E00116523,30
E00116524,32
E00116525,23
E00116526,22
E00116527,88
E00116528,17
E00116529,41
E00116530,26
E00116531,32
E00116532,24
E00116533,19
E00116534,121
E00116535,318
E00116536,15
E00116537,49
E00116538,16
E00116539,50
E00116541,199
E00116542,43
E00116543,147
E00116544,28
E00116545,43
E00116546,36
E00116547,50
E00116548,56
E00116549,165
E00116550,51
E00116551,194
E00116552,165
E00116553,51
E00116554,488
E00116555,55
E00116556,76
E00116557,116
E00116558,27
E00116559,38
E00116560,27
E00116561,44
E00116562,43
E00116563,24
E00116564,50
E00116565,135
E00116566,27
E00116567,50
E00116568,58
E00116569,44
E00116570,252
E00116571,71
E00116572,54
E00116573,100
E00116574,56
E00116575,72
E00116576,61
E00116577,36
E00116578,97
E00116579,255
E00116580,90
E00116581,47
E00116582,160
E00116583,28
E00116584,34
E00116585,23
E00116586,207
E00116587,99
E00116588,37
E00116589,44
E00116590,41
E00116591,24
E00116592,44
E00116593,125
E00116594,21
E00116595,107
E00116596,15
E00116597,14
E00116598,92
E00116599,37
E00116600,27
E00116601,60
E00116602,19
E00116603,125
E00116604,27
E00116605,46
E00116606,34
E00116607,26
E00116608,23
E00116609,37
E00116610,1126
E00116611,45
E00116612,30
E00116613,170
E00116614,57
E00116615,121
E00116616,58
E00116617,62
E00116618,41
E00116619,23
E00116620,35
E00116621,36
E00116622,107
E00116623,42
E00116624,19
E00116625,18
E00116626,62
E00116627,176
E00116628,39
E00116629,24
E00116630,31
E00116631,57
E00116632,24
E00116633,369
E00116634,266
E00116635,6141
E00116636,929
E00116637,120
E00116638,22
E00116639,39
E00116640,27
E00116641,317
E00116642,25
E00116643,686
E00116644,38
E00116645,36
E00116646,308
E00116647,18
E00116648,129
E00116649,53
E00116650,1077
E00116651,1079
E00116652,200
E00116653,150
E00116654,38
E00116655,855
E00116656,309
E00116657,31
E00116658,874
E00116659,245
E00116660,141
E00116661,34
E00116662,41
E00116663,163
E00116664,20
E00116665,53
E00116666,20
E00116667,32
E00116668,114
E00116669,102
E00116670,111
E00116671,14
E00116672,33
E00116673,31
E00116674,135
E00116675,80
E00116676,27
E00116677,18
E00116678,87
E00116679,29
E00116680,37
E00116681,36
E00116682,26
E00116683,33
E00116684,50
E00116685,27
E00116686,47
E00116687,27
E00116688,57
E00116689,32
E00116690,32
E00116691,29
E00116692,44
E00116693,16
E00116694,18
E00116695,125
E00116696,422
E00116697,26
E00116699,41
E00116700,26
E00116701,39
E00116702,24
E00116703,33
E00116704,25
E00116705,23
E00116706,151
E00116707,7
E00116708,16
E00116709,17
E00116710,33
E00116711,25
E00116712,462
E00116713,1885
E00116714,102
E00116715,101
E00116716,82
E00116717,69
E00116718,51
E00116719,27
E00116720,429
E00116721,36
E00116722,29
E00116723,32
E00116724,25
E00116725,25
E00116726,39
E00116727,475
E00116728,23
E00116729,28
E00116730,30
E00116731,29
E00116732,22
E00116733,20
E00116734,1418
E00116735,35
E00116736,683
E00116737,19
E00116738,93
E00116739,20
E00116740,1163
E00116741,21
E00116742,51
E00116743,47
E00116744,323
E00116745,141
E00116746,22
E00116747,17
E00116748,32
E00116749,64
E00116750,131
E00116751,109
E00116752,208
E00116753,229
E00116754,227
E00116755,429
E00116756,114
E00116757,19
E00116758,9
E00116759,52
E00116760,1389
E00116761,130
E00116762,23
E00116763,25
E00116764,24
E00116765,93
E00116766,21
E00116767,63
E00116768,45
E00116769,18
E00116770,34
E00116771,24
E00116772,23
E00116773,46
E00116774,27
E00116775,34
E00116776,44
E00116777,35
E00116778,85
E00116779,119
E00116780,110
E00116781,192
E00116782,128
E00116783,59
E00116784,24
E00116785,21
E00116786,43
E00116787,189
E00116788,59
E00116789,49
E00116790,103
E00116791,37
E00116792,145
E00116793,20
E00116794,41
E00116795,27
E00116796,55
E00116797,59
E00116798,176
E00116799,97
E00116800,133
E00116801,72
E00116802,22
E00116803,21
E00116804,32
E00116805,224
E00116806,127
E00116807,218
E00116808,279
E00116809,56
E00116810,214
E00116811,333
E00116812,58
E00116813,58
E00116814,173
E00116815,193
E00116816,137
E00116817,114
E00116818,127
E00116819,80
E00116820,47
E00116821,38
E00116822,34
E00116823,132
E00116824,155
E00116825,118
E00116826,127
E00116827,214
E00116828,476
E00116829,327
E00116830,189
E00116831,53
E00116832,124
E00116833,32
E00116834,32
E00116835,41
E00116836,31
E00116837,32
E00116838,154
E00116839,57
E00116840,56
E00116841,47
E00116842,170
E00116843,60
E00116844,56
E00116845,146
E00116846,140
E00116847,63
E00116848,97
E00116849,119
E00116850,468
E00116851,88
E00116852,221
E00116853,86
E00116854,839
E00116855,47
E00116856,266
E00116857,141
E00116858,184
E00116859,291
E00116860,110
E00116861,194
E00116862,72
E00116863,38
E00116864,389
E00116865,65
E00116866,51
E00116867,56
E00116868,150
E00116869,26
E00116870,48
E00116871,24
E00116872,47
E00116873,38
E00116874,29
E00116875,79
E00116876,661
E00116877,52
E00116878,337
E00116879,38
E00116880,358
E00116881,33
E00116882,41
E00116883,18
E00116884,50
E00116885,54
E00116886,114
E00116887,103
E00116888,24
E00116889,13
E00116890,106
E00116891,23
E00116892,132
E00116893,20
E00116894,114
E00116895,47
E00116896,28
E00116897,41
E00116898,35
E00116899,21
E00116900,29
E00116901,35
E00116902,51
E00116903,173
E00116904,162
E00116905,498
E00116908,24
E00116909,72
E00116910,221
E00116911,18
E00116912,28
E00116913,153
E00116914,18
E00116915,49
E00116916,162
E00116917,9
E00116918,40
E00116919,751
E00116920,159
E00116921,59
E00116922,122
E00116923,28
E00116924,178
E00116925,83
E00116926,44
E00116927,160
E00116928,68
E00116929,55
E00116930,78
E00116931,57
E00116932,78
E00116933,34
E00116934,20
E00116935,123
E00116936,713
E00116937,23
E00116938,19
E00116939,46
E00116940,23
E00116941,30
